,state,name,FIPS,pop2010,age_under_5,age_under_18,age_over_65,female,white,two_plus_races,hispanic,white_not_hispanic,no_move_in_one_plus_year,foreign_born,foreign_spoken_at_home,hs_grad,bachelors,veterans,mean_work_travel,housing_units,home_ownership,housing_multi_unit,median_val_owner_occupied,households,persons_per_household,per_capita_income,median_household_income,poverty,private_nonfarm_establishments,private_nonfarm_employment,building_permits,area,density,total_person
1950,North Carolina,Mitchell County,37121,15579,4.9,19.5,20.9,51.2,95.3,1.1,4.1,94.1,90.8,1.8,3.7,76.5,14.4,1058,25.9,8713,75.0,8.6,105000.0,6812,2.29,18804,32743,16.8,390,4148,49,221.43,70.4,15599.48
1951,North Carolina,Montgomery County,37123,27798,6.2,24.3,15.7,51.6,68.9,1.4,14.1,64.3,90.5,9.3,12.9,72.1,14.8,2269,25.5,15914,74.7,4.2,83100.0,9853,2.69,18618,33861,23.2,524,6646,40,491.76,56.5,26504.57
1952,North Carolina,Moore County,37125,88247,5.7,21.7,22.6,52.2,80.4,1.7,6.0,77.6,87.7,5.2,6.9,88.4,29.8,9994,22.5,43940,76.3,11.2,186900.0,34030,2.49,25786,48319,12.9,2208,27815,366,697.84,126.5,84734.70000000001
1953,North Carolina,Nash County,37127,95840,6.1,23.9,14.0,51.7,55.9,1.6,6.3,54.0,87.1,5.0,7.7,81.8,19.1,7499,21.0,42286,63.7,14.7,116300.0,37762,2.45,23909,44499,14.1,2212,37030,175,540.41,177.3,92516.90000000001
1954,North Carolina,New Hanover County,37129,202667,5.8,19.9,13.9,51.5,79.1,2.0,5.3,76.8,78.4,5.3,7.6,89.5,36.1,17036,19.8,101436,61.4,26.7,227800.0,83679,2.3,29363,48553,15.4,6736,83846,568,191.53,1058.1,192461.69999999998
1955,North Carolina,Northampton County,37131,22099,5.4,20.8,19.6,51.5,39.2,1.0,1.4,38.9,88.4,0.6,2.3,69.1,12.0,1420,26.5,11674,74.8,4.0,74600.0,8377,2.59,17128,30578,21.7,279,4121,22,536.59,41.2,21696.43
1956,North Carolina,Onslow County,37133,177772,9.6,25.3,7.5,46.4,74.0,4.4,10.1,68.9,70.2,4.6,10.1,88.1,17.7,21227,22.5,68226,56.6,12.3,137400.0,56633,2.66,21048,43561,13.8,2639,33956,2375,762.74,233.1,150643.78
1957,North Carolina,Orange County,37135,133801,5.1,20.9,9.6,52.2,74.4,2.5,8.2,70.8,75.9,13.3,15.3,89.9,54.4,6444,21.8,55597,60.6,29.4,258800.0,50085,2.41,32912,52981,16.3,3061,39199,352,397.96,336.2,120704.85
1958,North Carolina,Pamlico County,37137,13144,4.6,17.9,21.7,49.0,76.3,1.4,3.1,74.8,87.2,3.5,4.1,82.7,17.5,1562,25.7,7534,81.6,2.0,133800.0,5463,2.24,23320,40561,10.7,246,1835,48,336.54,39.1,12237.12
1959,North Carolina,Pasquotank County,37139,40661,6.6,22.6,13.6,50.9,56.7,2.2,4.0,55.0,82.7,3.0,6.5,81.9,18.7,4039,23.6,16833,66.4,15.4,170700.0,14563,2.6,21736,44085,18.1,991,11965,45,226.88,179.2,37863.8
1960,North Carolina,Pender County,37141,52217,5.9,22.8,15.1,50.0,76.1,1.8,6.1,73.9,89.0,4.4,6.7,83.8,17.8,5121,27.8,26724,80.6,6.3,147200.0,20209,2.42,22872,44338,14.8,900,7172,183,869.8,60.0,48905.78
1961,North Carolina,Perquimans County,37143,13453,5.5,20.6,21.5,52.1,72.1,1.3,2.1,71.4,90.7,0.9,2.2,85.3,18.1,1705,28.7,6986,77.2,3.7,159100.0,5353,2.43,22085,43041,18.0,203,1375,53,247.09,54.4,13007.79
1962,North Carolina,Person County,37145,39464,6.0,23.1,15.2,51.5,68.3,1.5,4.0,66.8,90.6,2.3,4.8,81.9,13.8,3293,29.8,18193,73.9,5.8,115900.0,15388,2.49,21848,44668,16.0,708,8051,68,392.32,100.6,38316.12
1963,North Carolina,Pitt County,37147,168148,6.7,22.5,9.9,52.8,58.9,2.0,5.5,57.1,75.1,4.8,7.2,85.1,28.2,10077,19.6,74990,55.3,34.8,125900.0,64005,2.42,21935,38592,23.9,3542,56760,669,651.98,257.9,154892.1
1964,North Carolina,Polk County,37149,20510,4.5,19.2,24.3,52.1,90.8,1.4,5.5,88.4,89.3,4.6,5.6,86.1,27.2,2335,27.0,11432,77.9,10.1,167500.0,9038,2.19,24008,43692,12.9,473,3868,39,237.79,86.3,19793.22
1965,North Carolina,Randolph County,37151,141752,6.3,24.5,14.1,50.7,85.5,1.7,10.4,81.3,87.5,6.9,10.1,75.6,13.0,11253,22.7,61041,73.6,10.1,119100.0,54925,2.53,21297,40346,17.2,2611,38091,318,782.52,181.1,138960.25
1966,North Carolina,Richmond County,37153,46639,6.6,24.4,14.3,50.8,60.2,2.1,5.9,58.7,89.6,4.0,5.3,74.9,10.0,3783,19.8,20738,70.7,8.4,71300.0,17228,2.63,17692,30439,25.2,867,11145,115,473.82,98.4,45309.64
1967,North Carolina,Robeson County,37155,134168,7.6,26.8,11.2,51.4,29.0,2.5,8.1,27.0,86.6,5.7,8.8,68.7,12.1,7816,23.5,52751,67.2,8.6,69200.0,44504,2.89,15321,29667,30.2,1897,32802,206,949.22,141.3,128616.56000000001
1968,North Carolina,Rockingham County,37157,93643,5.6,22.2,16.2,51.8,75.7,1.8,5.5,73.4,87.0,3.7,5.5,76.6,12.5,7786,25.6,43696,72.1,9.6,101000.0,37831,2.44,20801,39231,15.6,1769,23197,105,565.55,165.6,92307.64
1969,North Carolina,Rowan County,37159,138428,6.5,23.8,14.4,50.6,76.5,1.6,7.7,73.7,86.6,5.3,8.2,80.0,17.0,11584,22.7,60211,71.4,11.3,125100.0,52877,2.52,21525,43596,16.3,2591,41734,207,511.37,270.7,133250.04
1970,North Carolina,Rutherford County,37161,67810,5.7,22.5,17.3,51.7,85.9,1.8,3.5,84.1,86.5,2.6,4.3,79.6,14.6,5605,23.1,33878,71.8,7.1,101100.0,27458,2.39,18961,35364,20.7,1321,16329,111,564.15,120.2,65624.62000000001
1971,North Carolina,Sampson County,37163,63431,6.9,25.7,14.3,51.0,56.7,2.0,16.5,53.2,87.2,9.5,14.6,75.2,12.4,4543,24.1,27234,68.5,5.7,87500.0,23781,2.63,19086,35740,20.4,991,12887,93,944.74,67.1,62544.03
1972,North Carolina,Scotland County,37165,36157,6.9,25.1,13.6,51.7,46.5,2.2,2.1,45.9,85.1,1.8,3.0,75.2,14.0,2795,19.6,15193,64.7,12.1,77700.0,13236,2.58,16297,29368,29.5,679,10883,80,318.85,113.4,34148.88
1973,North Carolina,Stanly County,37167,60585,5.9,22.7,15.7,50.3,83.6,1.2,3.6,82.3,89.0,2.8,5.7,80.5,15.3,4519,26.2,27110,76.9,7.3,125600.0,22134,2.63,21139,44802,12.7,1335,15518,130,395.09,153.3,58212.42
1974,North Carolina,Stokes County,37169,47401,5.3,22.2,16.0,51.2,92.9,1.2,2.6,91.7,90.7,1.5,3.1,79.2,10.9,3377,28.8,21924,81.8,4.4,117800.0,18759,2.49,20852,42689,12.2,615,5642,40,448.86,105.6,46709.91
1975,North Carolina,Surry County,37171,73673,5.9,23.4,16.6,51.2,88.1,1.4,9.7,85.0,90.7,5.9,9.4,74.5,14.9,5495,25.3,33667,74.3,7.5,103700.0,29668,2.44,20541,37294,16.9,1693,27444,88,532.17,138.4,72389.92
1976,North Carolina,Swain County,37173,13981,6.3,23.4,16.6,51.3,66.6,4.2,3.9,65.6,89.6,2.6,5.4,79.4,18.6,1175,17.3,8723,77.5,7.2,114600.0,5772,2.36,19297,35071,22.4,397,5535,46,528.0,26.5,13621.92
1977,North Carolina,Transylvania County,37175,33090,4.6,17.6,25.8,51.7,92.4,1.7,2.9,90.8,85.1,3.8,5.4,86.1,27.0,4083,21.5,19163,76.6,5.7,169600.0,13847,2.23,23939,39408,14.0,837,7458,160,378.53,87.4,30878.81
1978,North Carolina,Tyrrell County,37177,4407,5.3,18.0,16.8,44.8,54.5,1.4,5.4,53.3,75.2,3.3,5.3,73.9,8.4,343,30.4,2068,76.5,9.0,112000.0,1663,2.12,15812,32215,21.9,66,390,5,389.04,11.3,3525.5600000000004
1979,North Carolina,Union County,37179,201292,7.3,30.2,9.7,50.6,79.0,1.9,10.4,74.6,87.9,8.2,12.1,86.4,29.1,12571,28.6,72870,82.0,6.4,194900.0,65635,2.87,28596,63386,8.5,4012,46657,520,631.52,318.7,188372.45
1980,North Carolina,Vance County,37181,45422,6.8,25.4,14.1,53.1,44.2,1.3,6.7,42.1,86.9,3.9,6.7,72.6,10.7,3272,23.1,20082,65.2,9.6,98100.0,16473,2.67,17622,34025,27.5,878,13177,83,253.52,179.2,43982.909999999996
1981,North Carolina,Wake County,37183,900993,7.3,26.0,8.5,51.3,66.3,2.5,9.8,62.2,81.4,12.7,15.9,91.6,47.4,54158,24.1,371836,66.2,26.7,222300.0,325486,2.55,32592,63770,9.7,24619,375345,4414,835.22,1078.8,829989.2999999999
1982,North Carolina,Warren County,37185,20972,5.7,20.3,18.9,49.5,38.8,1.6,3.3,38.0,90.6,2.5,4.1,73.1,13.9,1851,29.3,11806,75.3,3.3,94700.0,7835,2.61,17838,30641,27.0,242,1753,32,428.46,48.9,20449.35
1983,North Carolina,Washington County,37187,13228,6.5,23.0,18.2,53.0,46.0,1.2,3.5,45.3,90.3,1.4,1.6,76.0,11.8,1075,25.1,6491,70.4,6.9,91900.0,4911,2.62,16982,32716,24.8,259,3179,10,348.14,38.0,12866.82
1984,North Carolina,Watauga County,37189,51079,3.8,13.8,12.4,49.8,94.5,1.4,3.4,92.5,71.1,2.9,4.9,86.9,37.1,3040,18.6,32137,54.1,28.1,215800.0,21153,2.09,20961,31967,24.8,1641,16863,271,312.56,163.4,44209.77
1985,North Carolina,Wayne County,37191,122623,7.1,24.9,13.1,51.1,58.8,2.3,9.9,55.6,83.1,6.3,9.7,81.2,16.2,12345,21.8,52949,64.3,12.1,104800.0,46280,2.51,20446,41224,18.6,2239,33986,279,553.09,221.7,116162.79999999999
1986,North Carolina,Wilkes County,37193,69340,5.8,22.4,17.0,50.6,90.6,1.3,5.4,88.8,91.3,3.4,5.2,72.6,12.3,4802,23.6,33065,74.3,7.6,109100.0,27814,2.45,19406,33438,19.2,1311,18983,89,754.28,91.9,68144.3
1987,North Carolina,Wilson County,37195,81234,6.7,24.7,14.2,52.3,52.0,1.6,9.5,49.4,83.7,6.8,9.5,77.3,17.5,5704,19.5,35511,61.8,20.0,111100.0,31677,2.45,20691,38596,21.0,1739,31014,181,368.17,220.6,77608.65000000001
1988,North Carolina,Yadkin County,37197,38406,5.9,23.3,16.3,50.8,88.5,1.2,9.8,86.0,92.3,5.5,8.4,76.9,11.2,2704,26.3,17341,78.2,3.6,109000.0,14908,2.52,20379,39807,14.7,624,7288,62,334.83,114.7,37568.16
1989,North Carolina,Yancey County,37199,17818,4.8,20.0,20.6,50.9,95.2,0.9,4.6,93.5,90.8,4.7,5.0,77.9,15.2,1298,25.6,11032,78.3,8.1,129700.0,7491,2.38,18576,35703,18.1,355,2919,44,312.6,57.0,17828.579999999998
1990,North Dakota,Adams County,38001,2343,5.0,19.0,24.2,51.7,97.3,1.1,0.9,96.7,86.0,0.9,2.7,85.3,18.4,220,12.8,1377,67.8,20.8,81300.0,1015,2.08,20118,35966,10.6,98,741,2,987.62,2.4,2111.2000000000003
1991,North Dakota,Barnes County,38003,11066,5.3,20.6,19.6,50.4,96.4,1.4,1.1,95.8,87.3,2.8,3.9,88.5,25.8,1098,14.6,5704,68.1,24.9,80600.0,4830,2.2,26152,41773,12.0,377,5509,6,1491.55,7.4,10626.0
1992,North Dakota,Benson County,38005,6660,9.8,33.6,12.8,49.3,43.4,1.4,1.2,43.0,93.0,1.1,2.6,80.2,9.8,413,16.2,2950,62.1,13.2,47800.0,2307,2.89,14545,30479,35.6,104,1071,1,1388.71,4.8,6667.2300000000005
1993,North Dakota,Billings County,38007,783,5.2,17.6,19.3,46.7,98.6,0.1,0.5,98.5,96.0,0.0,5.3,89.1,16.8,121,24.9,484,83.1,8.8,79500.0,354,2.53,28666,51923,8.3,44,0,4,1148.85,0.7,895.6199999999999
1994,North Dakota,Bottineau County,38009,6429,5.4,19.0,21.5,48.3,95.1,1.8,1.3,94.3,91.8,2.1,4.0,85.9,21.6,782,18.5,4341,77.9,6.5,68300.0,3010,2.01,26277,40227,13.6,260,1812,2,1668.42,3.9,6050.099999999999
1995,North Dakota,Bowman County,38011,3151,6.6,21.5,22.0,49.9,97.9,0.5,2.5,96.4,92.4,1.1,2.7,88.4,19.7,217,12.3,1683,80.2,6.2,85100.0,1318,2.21,27354,48063,6.7,154,1088,4,1161.81,2.7,2912.7799999999997
1996,North Dakota,Burke County,38013,1968,5.9,20.8,20.9,47.4,97.8,0.6,1.9,96.1,91.0,2.5,3.8,89.0,17.6,221,17.4,1340,82.9,5.5,45600.0,982,1.98,32347,50800,5.8,81,370,0,1103.57,1.8,1944.36
1997,North Dakota,Burleigh County,38015,81308,6.6,22.6,13.4,50.8,93.0,1.4,1.2,92.3,84.1,1.4,4.9,92.0,32.3,6383,16.1,35754,70.3,30.2,152900.0,33001,2.31,28784,53465,9.4,2687,42751,536,1632.65,49.8,76232.31
1998,North Dakota,Cass County,38017,149778,7.0,21.8,9.7,49.6,91.7,1.9,2.0,90.5,76.3,4.5,6.0,94.0,36.4,10287,15.9,67938,53.6,44.2,147900.0,62916,2.2,28184,47600,12.8,4977,95776,1107,1764.94,84.9,138415.2
1999,North Dakota,Cavalier County,38019,3993,4.6,19.7,25.6,48.8,97.7,0.8,0.6,97.4,91.6,2.1,2.4,87.4,17.8,468,12.1,2309,83.9,11.3,58800.0,1760,2.25,26468,48786,8.2,158,1193,2,1488.75,2.7,3960.0
2000,North Dakota,Dickey County,38021,5289,6.6,23.0,22.1,50.3,96.5,1.2,1.9,95.4,85.4,0.6,6.5,86.4,19.1,511,13.7,2636,72.9,18.3,61600.0,2167,2.38,21824,37179,11.0,213,1809,0,1131.47,4.7,5157.46
2001,North Dakota,Divide County,38023,2071,4.7,17.1,26.6,48.8,98.0,0.8,1.4,96.9,90.4,3.9,3.8,90.9,19.2,210,13.9,1324,81.0,7.3,56000.0,1012,1.97,28462,48152,14.0,77,494,14,1260.79,1.6,1993.6399999999999
2002,North Dakota,Dunn County,38025,3536,6.0,22.0,17.4,47.3,84.9,1.7,1.1,84.4,90.0,2.0,4.4,84.0,15.1,302,22.3,2132,84.9,4.5,73000.0,1318,2.58,24832,48707,8.6,91,961,5,2008.46,1.8,3400.44
2003,North Dakota,Eddy County,38027,2385,5.3,20.9,24.6,51.1,95.2,1.0,2.2,94.0,93.9,0.4,2.1,82.3,17.8,218,16.8,1323,81.6,10.5,48900.0,1036,2.36,20302,38404,15.4,79,571,5,630.17,3.8,2444.96
2004,North Dakota,Emmons County,38029,3550,4.8,21.4,27.4,48.7,98.5,0.8,1.0,97.7,92.7,0.7,10.4,79.1,13.7,340,20.4,2085,84.1,6.9,59600.0,1608,2.2,21358,35615,16.1,130,765,6,1510.44,2.4,3537.6000000000004
2005,North Dakota,Foster County,38031,3343,5.3,21.8,22.7,49.9,98.4,0.5,0.9,97.9,91.0,1.6,2.7,87.7,18.2,229,13.2,1801,75.8,15.7,76500.0,1506,2.25,27945,41066,7.3,142,1360,1,635.45,5.3,3388.5
2006,North Dakota,Golden Valley County,38033,1680,5.1,24.0,21.3,50.5,97.4,0.8,2.1,96.0,92.6,0.3,2.3,91.7,19.5,140,18.3,967,79.7,9.9,56400.0,730,2.06,21899,33333,13.0,72,405,2,1000.79,1.7,1503.8
2007,North Dakota,Grand Forks County,38035,66861,6.5,20.1,10.3,48.6,90.3,2.4,2.9,88.6,75.0,3.4,5.6,92.4,33.3,5716,13.5,29344,54.4,39.3,139100.0,26514,2.37,24276,44242,17.5,1818,30760,144,1436.38,46.5,62838.18
2008,North Dakota,Grant County,38037,2394,4.6,18.8,26.9,50.3,97.2,1.3,0.3,97.1,88.3,0.5,8.1,87.1,16.4,273,23.1,1690,81.8,7.3,59200.0,1152,2.04,25840,39500,13.0,74,414,0,1659.14,1.4,2350.08
2009,North Dakota,Griggs County,38039,2420,5.0,19.0,26.3,49.4,98.8,0.2,0.4,98.6,93.0,0.3,2.0,86.0,19.0,300,18.9,1461,79.0,9.0,61200.0,1099,2.16,24122,40085,11.4,95,704,1,708.82,3.4,2373.84
2010,North Dakota,Hettinger County,38041,2477,4.9,18.9,25.8,52.4,96.2,1.3,0.5,95.8,93.2,0.8,4.0,86.3,19.7,264,16.8,1414,82.3,7.8,58400.0,1177,2.12,24928,38393,11.0,98,434,0,1132.22,2.2,2495.2400000000002
2011,North Dakota,Kidder County,38043,2435,5.4,21.5,21.0,49.0,96.3,0.4,2.9,95.6,89.4,1.7,6.8,78.5,16.0,225,23.8,1674,71.0,6.3,59400.0,1188,2.1,23502,34250,17.9,62,409,0,1351.19,1.8,2494.8
2012,North Dakota,LaMoure County,38045,4139,5.3,21.1,24.7,48.8,98.5,0.6,0.8,97.9,93.4,0.4,7.6,86.4,20.0,306,16.7,2238,83.6,9.6,63400.0,1962,2.13,27056,46098,9.1,149,1154,1,1145.94,3.6,4179.0599999999995
2013,North Dakota,Logan County,38047,1990,4.7,21.1,28.0,49.1,98.4,0.7,0.6,98.2,91.5,0.1,14.7,69.7,12.5,155,18.3,1144,82.8,5.7,55500.0,815,2.26,21654,41741,10.9,72,406,1,992.82,2.0,1841.8999999999999
2014,North Dakota,McHenry County,38049,5395,5.4,21.9,20.7,48.2,97.8,0.9,1.5,96.7,91.4,1.4,4.6,85.5,14.3,596,29.7,2948,76.9,7.9,66300.0,2540,2.12,22911,36944,12.3,116,867,27,1873.95,2.9,5384.8
2015,North Dakota,McIntosh County,38051,2809,5.3,18.3,34.0,51.1,98.1,0.6,1.4,97.0,93.7,0.3,25.8,71.1,16.1,275,11.3,1858,83.2,5.7,49800.0,1337,2.03,22608,34904,13.9,115,863,1,974.73,2.9,2714.1099999999997
2016,North Dakota,McKenzie County,38053,6360,8.1,26.6,14.2,48.4,75.3,1.6,2.2,74.6,89.7,0.6,6.7,88.4,21.2,379,20.4,3090,68.4,7.4,86600.0,2468,2.43,27605,48480,10.0,182,1671,36,2760.32,2.3,5997.240000000001
2017,North Dakota,McLean County,38055,8962,5.0,19.7,21.7,49.2,91.0,1.5,1.2,90.5,91.7,0.8,3.9,85.8,17.4,968,22.2,5590,79.3,8.0,94100.0,3937,2.17,27029,52922,9.3,234,2117,31,2110.88,4.2,8543.289999999999
2018,North Dakota,Mercer County,38057,8424,5.6,21.4,15.8,48.4,95.6,1.1,1.4,94.9,87.0,0.5,8.0,85.0,16.7,672,15.4,4450,78.8,16.6,96100.0,3644,2.25,30616,60191,6.2,237,0,7,1042.96,8.1,8199.0
2019,North Dakota,Morton County,38059,27471,7.0,23.9,14.6,50.1,93.6,1.6,1.5,93.0,86.8,0.8,6.9,87.8,22.3,2278,20.4,12079,79.2,17.1,110800.0,10724,2.46,25303,50591,8.2,723,8245,114,1926.27,14.3,26381.04
2020,North Dakota,Mountrail County,38061,7673,6.6,23.8,13.7,45.5,65.6,2.6,3.7,64.3,87.9,0.9,5.9,88.5,19.9,790,16.1,4119,72.4,7.7,66900.0,2851,2.44,25762,53912,16.5,214,1631,94,1825.3,4.2,6956.44
2021,North Dakota,Nelson County,38063,3126,4.3,17.9,27.4,49.0,97.2,1.5,1.1,96.5,92.1,1.5,2.9,88.8,21.4,502,21.2,1927,82.6,9.7,51100.0,1448,2.14,22838,39071,9.9,115,702,7,981.78,3.2,3098.7200000000003
2022,North Dakota,Oliver County,38065,1846,5.7,22.2,16.7,47.7,97.3,0.7,1.0,96.5,97.9,0.7,3.6,86.3,19.4,188,20.9,905,85.8,3.1,92100.0,762,2.37,29348,62308,9.7,38,0,1,722.51,2.6,1805.94
2023,North Dakota,Pembina County,38067,7413,5.6,21.6,20.1,49.0,95.5,1.3,2.6,93.7,88.7,3.5,4.9,85.9,16.7,733,16.0,3859,79.6,12.9,71800.0,3289,2.2,27019,48502,8.0,295,2875,0,1118.69,6.6,7235.8
2024,North Dakota,Pierce County,38069,4357,5.5,21.5,23.6,50.0,94.1,0.8,1.0,93.7,84.4,1.0,4.7,81.9,11.1,334,15.4,2199,70.6,16.4,77100.0,1847,2.08,18575,37091,12.9,167,1452,3,1018.6,4.3,3841.76
2025,North Dakota,Ramsey County,38071,11451,6.4,22.0,18.1,50.3,87.7,2.6,1.2,87.2,88.6,1.7,4.4,86.4,20.9,810,11.0,5615,65.5,30.3,85300.0,4762,2.32,24130,41792,11.5,384,3974,14,1186.85,9.6,11047.84
2026,North Dakota,Ransom County,38073,5457,5.6,23.5,19.9,49.2,97.8,0.9,1.2,96.8,91.4,0.1,2.6,87.3,17.7,465,18.4,2656,74.7,14.0,87200.0,2345,2.29,21995,46044,9.4,202,1638,4,862.36,6.3,5370.05
2027,North Dakota,Renville County,38075,2470,5.3,21.6,20.3,48.6,97.9,1.2,1.0,97.2,88.9,1.7,1.3,88.1,20.3,312,20.9,1386,75.8,8.7,64900.0,1097,2.18,26856,49583,5.9,96,739,1,877.05,2.8,2391.46
2028,North Dakota,Richland County,38077,16321,6.3,22.4,14.9,48.3,95.0,1.3,1.7,94.1,83.1,1.3,3.6,87.1,22.4,1241,19.2,7503,73.7,23.2,93400.0,6517,2.32,24342,47131,10.7,522,5993,24,1435.78,11.4,15119.439999999999
2029,North Dakota,Rolette County,38079,13937,10.1,33.4,10.0,50.5,20.3,2.1,1.0,20.1,92.7,1.0,1.2,82.1,16.5,674,15.4,5372,74.0,9.2,56700.0,4653,2.93,13632,28265,31.8,194,2395,3,903.08,15.4,13633.29
2030,North Dakota,Sargent County,38081,3829,5.4,22.8,19.0,46.6,98.0,0.7,1.3,97.1,92.3,1.1,2.4,88.4,15.0,329,16.9,2004,77.7,10.2,74600.0,1770,2.24,26553,49318,7.8,129,2128,3,858.51,4.5,3964.8
2031,North Dakota,Sheridan County,38083,1321,3.3,16.0,30.0,49.9,96.7,1.2,1.2,96.3,93.8,0.6,6.4,80.1,14.7,140,17.4,894,86.1,4.4,48700.0,638,2.03,24286,37727,18.9,45,0,2,972.38,1.4,1295.1399999999999
2032,North Dakota,Sioux County,38085,4153,11.4,36.5,7.1,48.7,12.6,2.9,2.0,12.4,93.0,0.0,13.8,80.2,12.3,323,17.3,1311,50.0,11.3,71800.0,1060,3.89,13542,30990,47.2,29,883,0,1094.09,3.8,4123.400000000001
2033,North Dakota,Slope County,38087,727,5.5,20.1,18.6,45.5,97.5,0.3,1.7,97.2,95.8,0.8,1.6,91.4,28.1,53,23.5,436,79.5,3.2,52900.0,327,2.22,24824,43625,10.5,14,29,0,1214.92,0.6,725.94
2034,North Dakota,Stark County,38089,24199,6.2,21.4,16.0,50.0,95.2,1.3,1.9,94.1,84.4,1.8,5.3,87.3,23.1,1933,16.3,10735,72.7,21.9,115300.0,9643,2.37,25282,49536,10.0,903,10474,310,1334.74,18.1,22853.91
2035,North Dakota,Steele County,38091,1975,5.1,21.3,22.3,48.9,97.6,0.6,1.0,97.0,88.2,0.9,2.7,88.7,18.4,180,17.7,1171,80.7,6.1,63100.0,825,2.4,27728,44191,4.2,63,445,2,712.22,2.8,1980.0
2036,North Dakota,Stutsman County,38093,21100,5.6,20.5,17.1,49.1,95.6,1.3,1.7,94.8,81.4,1.3,4.9,85.7,22.7,1594,13.2,9862,68.7,24.3,91500.0,8633,2.21,23307,44620,12.1,652,8680,83,2221.72,9.5,19078.93
2037,North Dakota,Towner County,38095,2246,4.7,19.2,24.6,49.1,96.7,0.7,0.4,96.4,89.3,1.0,1.7,88.6,20.2,200,14.6,1449,79.0,14.5,48800.0,1056,2.14,24203,43684,10.3,82,577,0,1024.56,2.2,2259.84
2038,North Dakota,Traill County,38097,8121,6.3,22.3,18.7,49.9,96.2,1.2,2.6,94.7,86.1,2.1,3.4,88.0,26.3,819,18.0,3780,75.0,17.3,89000.0,3425,2.33,23340,44290,9.2,295,2530,4,861.95,9.4,7980.25
2039,North Dakota,Walsh County,38099,11119,6.1,22.2,20.1,49.6,93.5,1.3,8.7,88.4,89.4,1.8,8.9,81.4,15.8,1085,16.1,5498,74.2,15.2,64300.0,4756,2.25,23829,44139,9.9,418,3560,48,1281.93,8.7,10701.0
2040,North Dakota,Ward County,38101,61675,7.8,23.5,13.0,49.3,90.3,2.7,3.0,88.7,78.6,2.9,5.8,92.3,25.8,6278,14.6,26744,64.4,25.1,118200.0,24260,2.36,25326,48793,9.4,1714,23592,692,2013.28,30.6,57253.6
2041,North Dakota,Wells County,38103,4207,4.9,18.2,29.0,50.9,98.9,0.6,0.5,98.5,89.1,1.4,4.4,83.1,19.6,310,12.8,2481,76.1,9.8,55700.0,2059,2.03,23531,40136,10.3,179,1350,2,1271.05,3.3,4179.7699999999995
2042,North Dakota,Williams County,38105,22398,6.9,23.1,14.9,48.4,92.1,2.9,1.9,90.9,85.3,1.8,3.5,87.9,19.3,1879,15.0,10464,71.2,18.7,93800.0,9192,2.22,29153,55396,8.7,909,9308,476,2077.4,10.8,20406.24
2043,Ohio,Adams County,39001,28550,6.7,25.0,14.8,50.6,97.7,1.3,0.9,97.1,88.7,0.4,3.0,74.7,10.7,2028,31.3,12978,72.8,5.9,97600.0,10754,2.63,17693,32791,23.0,388,4227,0,583.87,48.9,28283.02
2044,Ohio,Allen County,39003,106331,6.4,23.9,14.8,49.6,83.8,2.6,2.4,82.5,84.5,1.6,2.8,87.2,15.8,9234,18.9,44999,71.2,17.6,104800.0,40719,2.51,21713,43632,16.3,2567,46048,116,402.5,264.2,102204.68999999999
2045,Ohio,Ashland County,39005,53139,6.2,23.9,15.8,51.1,97.3,1.0,0.9,96.6,87.0,1.7,6.6,85.6,17.5,4475,21.8,22141,78.8,12.0,128500.0,20040,2.52,20558,44542,15.6,1055,16037,40,422.95,125.6,50500.8
2046,Ohio,Ashtabula County,39007,101497,6.2,23.7,15.6,50.1,92.7,2.1,3.4,90.8,85.3,1.6,4.9,84.2,12.9,10272,24.8,46099,72.8,15.1,118500.0,38911,2.54,19898,42139,15.7,2033,24629,81,701.93,144.6,98833.94
2047,Ohio,Athens County,39009,64757,4.1,15.8,10.1,49.9,91.8,2.1,1.5,90.8,67.3,4.2,5.2,86.8,27.3,3943,20.3,26385,58.6,23.6,114100.0,22283,2.44,16642,31559,30.3,1082,12862,195,503.6,128.6,54370.52
2048,Ohio,Auglaize County,39011,45949,6.7,25.4,15.4,50.4,97.8,0.9,1.2,97.1,87.4,0.7,1.9,90.3,15.5,3781,18.9,19585,77.9,12.0,125000.0,18209,2.49,25290,52018,7.2,1002,17205,69,401.39,114.5,45340.41
2049,Ohio,Belmont County,39013,70400,5.1,19.7,17.6,49.6,94.0,1.3,0.6,93.6,90.2,0.8,1.9,86.8,14.1,6744,24.8,32452,74.4,15.6,85200.0,29004,2.26,20266,38320,15.2,1464,19314,13,532.13,132.3,65549.04
2050,Ohio,Brown County,39015,44846,6.3,24.6,14.4,50.4,97.5,1.0,0.6,97.2,90.6,0.2,1.9,80.0,9.8,3930,33.9,19301,79.7,8.1,124100.0,15997,2.77,20167,45887,12.4,535,6137,41,490.02,91.5,44311.69
2051,Ohio,Butler County,39017,368130,6.8,25.2,11.5,51.1,86.0,2.1,4.0,84.3,82.8,4.9,6.5,86.8,25.9,26540,23.1,148273,70.9,21.9,160600.0,134287,2.6,25892,54788,12.8,7019,129208,462,467.06,788.2,349146.2
2052,Ohio,Carroll County,39019,28836,5.8,23.0,16.7,50.1,97.8,1.1,0.8,97.3,90.1,0.6,3.4,83.3,12.0,2376,31.6,13698,81.7,5.6,110300.0,11488,2.47,21575,43148,12.6,481,4815,3,394.61,73.1,28375.36
